"id_cheptel","id_commune","id_volume","ra_3010_dim2_mod","ra_3010_dim3_mod","n118_mod","n027_mod","valeur","volume"
19,14,1,8,1,0,40,400,153399
20,14,1,10,1,0,40,2325,153399
21,14,1,10,1,0.11,40,857,153399
22,14,1,10,1,0.12,40,1468,153399
23,14,1,11,1,0,40,2039,153399
24,14,1,11,1,0.11,40,738,153399
25,14,1,11,1,0.12,40,1301,153399
26,14,1,1,1,0,40,609,153399
27,14,1,1,1,0.11,40,285,153399
28,14,1,1,1,0.12,40,324,153399
29,14,1,2,1,0,40,403,153399
30,14,1,2,1,0.11,40,200,153399
31,14,1,2,1,0.12,40,203,153399
32,14,1,4,1,0,40,403,153399
33,14,1,4,1,0.11,40,200,153399
34,14,1,4,1,0.12,40,203,153399
35,14,1,5,1,0,40,31,153399
36,14,1,5,1,0.11,40,17,153399
37,14,1,5,1,0.12,40,14,153399
38,14,1,6,1,0,40,175,153399
39,14,1,6,1,0.11,40,68,153399
40,14,1,6,1,0.12,40,107,153399
41,14,1,7,1,0,40,31,153399
42,14,1,7,1,0.11,40,17,153399
43,14,1,7,1,0.12,40,14,153399
44,14,1,10,1,0.11,40,733,153399
45,14,1,11,1,0,40,1125,153399
46,14,1,12,1,0,40,99,153399
47,14,1,12,1,0.11,40,26,153399
48,14,1,12,1,0.12,40,73,153399
49,14,1,1,1,0,40,979,153399
50,14,1,1,1,0.11,40,294,153399
1,15,1,1,1,0,40,742,153399
2,15,1,1,1,0.11,40,376,153399
3,15,1,1,1,0.12,40,366,153399
4,15,1,2,1,0,40,475,153399
5,15,1,2,1,0.11,40,241,153399
6,15,1,2,1,0.12,40,234,153399
7,15,1,4,1,0,40,475,153399
8,15,1,4,1,0.11,40,241,153399
9,15,1,4,1,0.12,40,234,153399
10,15,1,5,1,0,40,42,153399
11,15,1,5,1,0.11,40,32,153399
12,15,1,5,1,0.12,40,10,153399
13,15,1,6,1,0,40,225,153399
14,15,1,6,1,0.11,40,103,153399
15,15,1,6,1,0.12,40,122,153399
16,15,1,7,1,0,40,78,153399
17,15,1,7,1,0.11,40,56,153399
18,15,1,7,1,0.12,40,22,153399
19,15,1,8,1,0,40,400,153399
20,15,1,10,1,0,40,2325,153399
21,15,1,10,1,0.11,40,857,153399
22,15,1,10,1,0.12,40,1468,153399
23,15,1,11,1,0,40,2039,153399
24,15,1,11,1,0.11,40,738,153399
25,15,1,11,1,0.12,40,1301,153399
26,15,1,1,1,0,40,609,153399
27,15,1,1,1,0.11,40,285,153399
28,15,1,1,1,0.12,40,324,153399
29,15,1,2,1,0,40,403,153399
30,15,1,2,1,0.11,40,200,153399
31,15,1,2,1,0.12,40,203,153399
32,15,1,4,1,0,40,403,153399
33,15,1,4,1,0.11,40,200,153399
34,15,1,4,1,0.12,40,203,153399
35,15,1,5,1,0,40,31,153399
36,15,1,5,1,0.11,40,17,153399
37,15,1,5,1,0.12,40,14,153399
38,15,1,6,1,0,40,175,153399
39,15,1,6,1,0.11,40,68,153399
40,15,1,6,1,0.12,40,107,153399
41,15,1,7,1,0,40,31,153399
42,15,1,7,1,0.11,40,17,153399
43,15,1,7,1,0.12,40,14,153399
44,15,1,10,1,0.11,40,733,153399
45,15,1,11,1,0,40,1125,153399
46,15,1,12,1,0,40,99,153399
47,15,1,12,1,0.11,40,26,153399
48,15,1,12,1,0.12,40,73,153399
49,15,1,1,1,0,40,979,153399
50,15,1,1,1,0.11,40,294,153399
1,16,1,1,1,0,40,742,153399
2,16,1,1,1,0.11,40,376,153399
3,16,1,1,1,0.12,40,366,153399
4,16,1,2,1,0,40,475,153399
5,16,1,2,1,0.11,40,241,153399
6,16,1,2,1,0.12,40,234,153399
7,16,1,4,1,0,40,475,153399
8,16,1,4,1,0.11,40,241,153399
9,16,1,4,1,0.12,40,234,153399
10,16,1,5,1,0,40,42,153399
11,16,1,5,1,0.11,40,32,153399
12,16,1,5,1,0.12,40,10,153399
13,16,1,6,1,0,40,225,153399
14,16,1,6,1,0.11,40,103,153399
15,16,1,6,1,0.12,40,122,153399
16,16,1,7,1,0,40,78,153399
17,16,1,7,1,0.11,40,56,153399
18,16,1,7,1,0.12,40,22,153399
19,16,1,8,1,0,40,400,153399
20,16,1,10,1,0,40,2325,153399
21,16,1,10,1,0.11,40,857,153399
22,16,1,10,1,0.12,40,1468,153399
23,16,1,11,1,0,40,2039,153399
24,16,1,11,1,0.11,40,738,153399
25,16,1,11,1,0.12,40,1301,153399
26,16,1,1,1,0,40,609,153399
27,16,1,1,1,0.11,40,285,153399
28,16,1,1,1,0.12,40,324,153399
29,16,1,2,1,0,40,403,153399
30,16,1,2,1,0.11,40,200,153399
31,16,1,2,1,0.12,40,203,153399
32,16,1,4,1,0,40,403,153399
33,16,1,4,1,0.11,40,200,153399
34,16,1,4,1,0.12,40,203,153399
35,16,1,5,1,0,40,31,153399
36,16,1,5,1,0.11,40,17,153399
37,16,1,5,1,0.12,40,14,153399
38,16,1,6,1,0,40,175,153399
39,16,1,6,1,0.11,40,68,153399
40,16,1,6,1,0.12,40,107,153399
41,16,1,7,1,0,40,31,153399
42,16,1,7,1,0.11,40,17,153399
43,16,1,7,1,0.12,40,14,153399
44,16,1,10,1,0.11,40,733,153399
45,16,1,11,1,0,40,1125,153399
46,16,1,12,1,0,40,99,153399
47,16,1,12,1,0.11,40,26,153399
48,16,1,12,1,0.12,40,73,153399
49,16,1,1,1,0,40,979,153399
50,16,1,1,1,0.11,40,294,153399
1,17,1,1,1,0,40,742,153399
2,17,1,1,1,0.11,40,376,153399
3,17,1,1,1,0.12,40,366,153399
4,17,1,2,1,0,40,475,153399
5,17,1,2,1,0.11,40,241,153399
6,17,1,2,1,0.12,40,234,153399
7,17,1,4,1,0,40,475,153399
8,17,1,4,1,0.11,40,241,153399
9,17,1,4,1,0.12,40,234,153399
10,17,1,5,1,0,40,42,153399
11,17,1,5,1,0.11,40,32,153399
12,17,1,5,1,0.12,40,10,153399
13,17,1,6,1,0,40,225,153399
14,17,1,6,1,0.11,40,103,153399
15,17,1,6,1,0.12,40,122,153399
16,17,1,7,1,0,40,78,153399
17,17,1,7,1,0.11,40,56,153399
18,17,1,7,1,0.12,40,22,153399
19,17,1,8,1,0,40,400,153399
20,17,1,10,1,0,40,2325,153399
21,17,1,10,1,0.11,40,857,153399
22,17,1,10,1,0.12,40,1468,153399
23,17,1,11,1,0,40,2039,153399
24,17,1,11,1,0.11,40,738,153399
25,17,1,11,1,0.12,40,1301,153399
26,17,1,1,1,0,40,609,153399
27,17,1,1,1,0.11,40,285,153399
28,17,1,1,1,0.12,40,324,153399
29,17,1,2,1,0,40,403,153399
30,17,1,2,1,0.11,40,200,153399
31,17,1,2,1,0.12,40,203,153399
32,17,1,4,1,0,40,403,153399
33,17,1,4,1,0.11,40,200,153399
34,17,1,4,1,0.12,40,203,153399
35,17,1,5,1,0,40,31,153399
36,17,1,5,1,0.11,40,17,153399
37,17,1,5,1,0.12,40,14,153399
38,17,1,6,1,0,40,175,153399
39,17,1,6,1,0.11,40,68,153399
40,17,1,6,1,0.12,40,107,153399
41,17,1,7,1,0,40,31,153399
42,17,1,7,1,0.11,40,17,153399
43,17,1,7,1,0.12,40,14,153399
44,17,1,10,1,0.11,40,733,153399
45,17,1,11,1,0,40,1125,153399
46,17,1,12,1,0,40,99,153399
47,17,1,12,1,0.11,40,26,153399
48,17,1,12,1,0.12,40,73,153399
49,17,1,1,1,0,40,979,153399
50,17,1,1,1,0.11,40,294,153399
1,18,1,1,1,0,40,742,153399
2,18,1,1,1,0.11,40,376,153399
3,18,1,1,1,0.12,40,366,153399
4,18,1,2,1,0,40,475,153399
5,18,1,2,1,0.11,40,241,153399
6,18,1,2,1,0.12,40,234,153399
7,18,1,4,1,0,40,475,153399
8,18,1,4,1,0.11,40,241,153399
9,18,1,4,1,0.12,40,234,153399
10,18,1,5,1,0,40,42,153399
11,18,1,5,1,0.11,40,32,153399
12,18,1,5,1,0.12,40,10,153399
13,18,1,6,1,0,40,225,153399
14,18,1,6,1,0.11,40,103,153399
15,18,1,6,1,0.12,40,122,153399
16,18,1,7,1,0,40,78,153399
17,18,1,7,1,0.11,40,56,153399
18,18,1,7,1,0.12,40,22,153399
19,18,1,8,1,0,40,400,153399
20,18,1,10,1,0,40,2325,153399
21,18,1,10,1,0.11,40,857,153399
22,18,1,10,1,0.12,40,1468,153399
23,18,1,11,1,0,40,2039,153399
24,18,1,11,1,0.11,40,738,153399
25,18,1,11,1,0.12,40,1301,153399
26,18,1,1,1,0,40,609,153399
27,18,1,1,1,0.11,40,285,153399
28,18,1,1,1,0.12,40,324,153399
29,18,1,2,1,0,40,403,153399
30,18,1,2,1,0.11,40,200,153399
31,18,1,2,1,0.12,40,203,153399
32,18,1,4,1,0,40,403,153399
33,18,1,4,1,0.11,40,200,153399
34,18,1,4,1,0.12,40,203,153399
35,18,1,5,1,0,40,31,153399
36,18,1,5,1,0.11,40,17,153399
37,18,1,5,1,0.12,40,14,153399
38,18,1,6,1,0,40,175,153399
39,18,1,6,1,0.11,40,68,153399
40,18,1,6,1,0.12,40,107,153399
41,18,1,7,1,0,40,31,153399
42,18,1,7,1,0.11,40,17,153399
43,18,1,7,1,0.12,40,14,153399
44,18,1,10,1,0.11,40,733,153399
45,18,1,11,1,0,40,1125,153399
46,18,1,12,1,0,40,99,153399
47,18,1,12,1,0.11,40,26,153399
48,18,1,12,1,0.12,40,73,153399
49,18,1,1,1,0,40,979,153399
50,18,1,1,1,0.11,40,294,153399
1,19,1,1,1,0,40,742,153399
2,19,1,1,1,0.11,40,376,153399
3,19,1,1,1,0.12,40,366,153399
4,19,1,2,1,0,40,475,153399
5,19,1,2,1,0.11,40,241,153399
6,19,1,2,1,0.12,40,234,153399
7,19,1,4,1,0,40,475,153399
8,19,1,4,1,0.11,40,241,153399
9,19,1,4,1,0.12,40,234,153399
10,19,1,5,1,0,40,42,153399
11,19,1,5,1,0.11,40,32,153399
12,19,1,5,1,0.12,40,10,153399
13,19,1,6,1,0,40,225,153399
14,19,1,6,1,0.11,40,103,153399
15,19,1,6,1,0.12,40,122,153399
16,19,1,7,1,0,40,78,153399
17,19,1,7,1,0.11,40,56,153399
18,19,1,7,1,0.12,40,22,153399
19,19,1,8,1,0,40,400,153399
20,19,1,10,1,0,40,2325,153399
21,19,1,10,1,0.11,40,857,153399
22,19,1,10,1,0.12,40,1468,153399
23,19,1,11,1,0,40,2039,153399
24,19,1,11,1,0.11,40,738,153399
25,19,1,11,1,0.12,40,1301,153399
26,19,1,1,1,0,40,609,153399
27,19,1,1,1,0.11,40,285,153399
28,19,1,1,1,0.12,40,324,153399
29,19,1,2,1,0,40,403,153399
30,19,1,2,1,0.11,40,200,153399
31,19,1,2,1,0.12,40,203,153399
32,19,1,4,1,0,40,403,153399
33,19,1,4,1,0.11,40,200,153399
34,19,1,4,1,0.12,40,203,153399
35,19,1,5,1,0,40,31,153399
36,19,1,5,1,0.11,40,17,153399
37,19,1,5,1,0.12,40,14,153399
38,19,1,6,1,0,40,175,153399
39,19,1,6,1,0.11,40,68,153399
40,19,1,6,1,0.12,40,107,153399
41,19,1,7,1,0,40,31,153399
42,19,1,7,1,0.11,40,17,153399
43,19,1,7,1,0.12,40,14,153399
44,19,1,10,1,0.11,40,733,153399
45,19,1,11,1,0,40,1125,153399
46,19,1,12,1,0,40,99,153399
47,19,1,12,1,0.11,40,26,153399
48,19,1,12,1,0.12,40,73,153399
49,19,1,1,1,0,40,979,153399
50,19,1,1,1,0.11,40,294,153399
1,20,1,1,1,0,40,742,153399
2,20,1,1,1,0.11,40,376,153399
3,20,1,1,1,0.12,40,366,153399
4,20,1,2,1,0,40,475,153399
5,20,1,2,1,0.11,40,241,153399
6,20,1,2,1,0.12,40,234,153399
7,20,1,4,1,0,40,475,153399
8,20,1,4,1,0.11,40,241,153399
9,20,1,4,1,0.12,40,234,153399
10,20,1,5,1,0,40,42,153399
11,20,1,5,1,0.11,40,32,153399
12,20,1,5,1,0.12,40,10,153399
13,20,1,6,1,0,40,225,153399
14,20,1,6,1,0.11,40,103,153399
15,20,1,6,1,0.12,40,122,153399
16,20,1,7,1,0,40,78,153399
17,20,1,7,1,0.11,40,56,153399
18,20,1,7,1,0.12,40,22,153399
19,20,1,8,1,0,40,400,153399
20,20,1,10,1,0,40,2325,153399
21,20,1,10,1,0.11,40,857,153399
22,20,1,10,1,0.12,40,1468,153399
23,20,1,11,1,0,40,2039,153399
24,20,1,11,1,0.11,40,738,153399
25,20,1,11,1,0.12,40,1301,153399
26,20,1,1,1,0,40,609,153399
27,20,1,1,1,0.11,40,285,153399
28,20,1,1,1,0.12,40,324,153399
29,20,1,2,1,0,40,403,153399
30,20,1,2,1,0.11,40,200,153399
31,20,1,2,1,0.12,40,203,153399
32,20,1,4,1,0,40,403,153399
33,20,1,4,1,0.11,40,200,153399
34,20,1,4,1,0.12,40,203,153399
35,20,1,5,1,0,40,31,153399
36,20,1,5,1,0.11,40,17,153399
37,20,1,5,1,0.12,40,14,153399
38,20,1,6,1,0,40,175,153399
39,20,1,6,1,0.11,40,68,153399
40,20,1,6,1,0.12,40,107,153399
41,20,1,7,1,0,40,31,153399
42,20,1,7,1,0.11,40,17,153399
43,20,1,7,1,0.12,40,14,153399
44,20,1,10,1,0.11,40,733,153399
45,20,1,11,1,0,40,1125,153399
46,20,1,12,1,0,40,99,153399
47,20,1,12,1,0.11,40,26,153399
48,20,1,12,1,0.12,40,73,153399
49,20,1,1,1,0,40,979,153399
50,20,1,1,1,0.11,40,294,153399
1,21,1,1,1,0,40,742,153399
2,21,1,1,1,0.11,40,376,153399
3,21,1,1,1,0.12,40,366,153399
4,21,1,2,1,0,40,475,153399
5,21,1,2,1,0.11,40,241,153399
6,21,1,2,1,0.12,40,234,153399
7,21,1,4,1,0,40,475,153399
8,21,1,4,1,0.11,40,241,153399
9,21,1,4,1,0.12,40,234,153399
10,21,1,5,1,0,40,42,153399
11,21,1,5,1,0.11,40,32,153399
12,21,1,5,1,0.12,40,10,153399
13,21,1,6,1,0,40,225,153399
14,21,1,6,1,0.11,40,103,153399
15,21,1,6,1,0.12,40,122,153399
16,21,1,7,1,0,40,78,153399
17,21,1,7,1,0.11,40,56,153399
18,21,1,7,1,0.12,40,22,153399
19,21,1,8,1,0,40,400,153399
20,21,1,10,1,0,40,2325,153399
21,21,1,10,1,0.11,40,857,153399
22,21,1,10,1,0.12,40,1468,153399
23,21,1,11,1,0,40,2039,153399
24,21,1,11,1,0.11,40,738,153399
25,21,1,11,1,0.12,40,1301,153399
26,21,1,1,1,0,40,609,153399
27,21,1,1,1,0.11,40,285,153399
28,21,1,1,1,0.12,40,324,153399
29,21,1,2,1,0,40,403,153399
30,21,1,2,1,0.11,40,200,153399
31,21,1,2,1,0.12,40,203,153399
32,21,1,4,1,0,40,403,153399
33,21,1,4,1,0.11,40,200,153399
34,21,1,4,1,0.12,40,203,153399
35,21,1,5,1,0,40,31,153399
36,21,1,5,1,0.11,40,17,153399
37,21,1,5,1,0.12,40,14,153399
38,21,1,6,1,0,40,175,153399
39,21,1,6,1,0.11,40,68,153399
40,21,1,6,1,0.12,40,107,153399
41,21,1,7,1,0,40,31,153399
42,21,1,7,1,0.11,40,17,153399
43,21,1,7,1,0.12,40,14,153399
44,21,1,10,1,0.11,40,733,153399
45,21,1,11,1,0,40,1125,153399
46,21,1,12,1,0,40,99,153399
47,21,1,12,1,0.11,40,26,153399
48,21,1,12,1,0.12,40,73,153399
49,21,1,1,1,0,40,979,153399
50,21,1,1,1,0.11,40,294,153399
1,22,1,1,1,0,40,742,153399
2,22,1,1,1,0.11,40,376,153399
3,22,1,1,1,0.12,40,366,153399
4,22,1,2,1,0,40,475,153399
5,22,1,2,1,0.11,40,241,153399
6,22,1,2,1,0.12,40,234,153399
7,22,1,4,1,0,40,475,153399
8,22,1,4,1,0.11,40,241,153399
9,22,1,4,1,0.12,40,234,153399
10,22,1,5,1,0,40,42,153399
11,22,1,5,1,0.11,40,32,153399
12,22,1,5,1,0.12,40,10,153399
13,22,1,6,1,0,40,225,153399
14,22,1,6,1,0.11,40,103,153399
15,22,1,6,1,0.12,40,122,153399
16,22,1,7,1,0,40,78,153399
17,22,1,7,1,0.11,40,56,153399
18,22,1,7,1,0.12,40,22,153399
19,22,1,8,1,0,40,400,153399
20,22,1,10,1,0,40,2325,153399
21,22,1,10,1,0.11,40,857,153399
22,22,1,10,1,0.12,40,1468,153399
23,22,1,11,1,0,40,2039,153399
24,22,1,11,1,0.11,40,738,153399
25,22,1,11,1,0.12,40,1301,153399
26,22,1,1,1,0,40,609,153399
27,22,1,1,1,0.11,40,285,153399
28,22,1,1,1,0.12,40,324,153399
29,22,1,2,1,0,40,403,153399
30,22,1,2,1,0.11,40,200,153399
31,22,1,2,1,0.12,40,203,153399
32,22,1,4,1,0,40,403,153399
33,22,1,4,1,0.11,40,200,153399
34,22,1,4,1,0.12,40,203,153399
35,22,1,5,1,0,40,31,153399
36,22,1,5,1,0.11,40,17,153399
37,22,1,5,1,0.12,40,14,153399
38,22,1,6,1,0,40,175,153399
39,22,1,6,1,0.11,40,68,153399
40,22,1,6,1,0.12,40,107,153399
41,22,1,7,1,0,40,31,153399
42,22,1,7,1,0.11,40,17,153399
43,22,1,7,1,0.12,40,14,153399
44,22,1,10,1,0.11,40,733,153399
45,22,1,11,1,0,40,1125,153399
46,22,1,12,1,0,40,99,153399
47,22,1,12,1,0.11,40,26,153399
48,22,1,12,1,0.12,40,73,153399
49,22,1,1,1,0,40,979,153399
50,22,1,1,1,0.11,40,294,153399
1,23,1,1,1,0,40,742,153399
2,23,1,1,1,0.11,40,376,153399
3,23,1,1,1,0.12,40,366,153399
4,23,1,2,1,0,40,475,153399
5,23,1,2,1,0.11,40,241,153399
6,23,1,2,1,0.12,40,234,153399
7,23,1,4,1,0,40,475,153399
8,23,1,4,1,0.11,40,241,153399
9,23,1,4,1,0.12,40,234,153399
10,23,1,5,1,0,40,42,153399
11,23,1,5,1,0.11,40,32,153399
12,23,1,5,1,0.12,40,10,153399
13,23,1,6,1,0,40,225,153399
14,23,1,6,1,0.11,40,103,153399
15,23,1,6,1,0.12,40,122,153399
16,23,1,7,1,0,40,78,153399
17,23,1,7,1,0.11,40,56,153399
18,23,1,7,1,0.12,40,22,153399
19,23,1,8,1,0,40,400,153399
20,23,1,10,1,0,40,2325,153399
21,23,1,10,1,0.11,40,857,153399
22,23,1,10,1,0.12,40,1468,153399
23,23,1,11,1,0,40,2039,153399
24,23,1,11,1,0.11,40,738,153399
25,23,1,11,1,0.12,40,1301,153399
26,23,1,1,1,0,40,609,153399
27,23,1,1,1,0.11,40,285,153399
28,23,1,1,1,0.12,40,324,153399
29,23,1,2,1,0,40,403,153399
30,23,1,2,1,0.11,40,200,153399
31,23,1,2,1,0.12,40,203,153399
32,23,1,4,1,0,40,403,153399
33,23,1,4,1,0.11,40,200,153399
34,23,1,4,1,0.12,40,203,153399
35,23,1,5,1,0,40,31,153399
36,23,1,5,1,0.11,40,17,153399
37,23,1,5,1,0.12,40,14,153399
38,23,1,6,1,0,40,175,153399
39,23,1,6,1,0.11,40,68,153399
40,23,1,6,1,0.12,40,107,153399
41,23,1,7,1,0,40,31,153399
42,23,1,7,1,0.11,40,17,153399
43,23,1,7,1,0.12,40,14,153399
44,23,1,10,1,0.11,40,733,153399
45,23,1,11,1,0,40,1125,153399
46,23,1,12,1,0,40,99,153399
47,23,1,12,1,0.11,40,26,153399
48,23,1,12,1,0.12,40,73,153399
49,23,1,1,1,0,40,979,153399
50,23,1,1,1,0.11,40,294,153399
1,24,1,1,1,0,40,742,153399
2,24,1,1,1,0.11,40,376,153399
3,24,1,1,1,0.12,40,366,153399
4,24,1,2,1,0,40,475,153399
5,24,1,2,1,0.11,40,241,153399
6,24,1,2,1,0.12,40,234,153399
7,24,1,4,1,0,40,475,153399
8,24,1,4,1,0.11,40,241,153399
9,24,1,4,1,0.12,40,234,153399
10,24,1,5,1,0,40,42,153399
11,24,1,5,1,0.11,40,32,153399
12,24,1,5,1,0.12,40,10,153399
13,24,1,6,1,0,40,225,153399
14,24,1,6,1,0.11,40,103,153399
15,24,1,6,1,0.12,40,122,153399
16,24,1,7,1,0,40,78,153399
17,24,1,7,1,0.11,40,56,153399
18,24,1,7,1,0.12,40,22,153399
19,24,1,8,1,0,40,400,153399
20,24,1,10,1,0,40,2325,153399
21,24,1,10,1,0.11,40,857,153399
22,24,1,10,1,0.12,40,1468,153399
23,24,1,11,1,0,40,2039,153399
24,24,1,11,1,0.11,40,738,153399
25,24,1,11,1,0.12,40,1301,153399
26,24,1,1,1,0,40,609,153399
27,24,1,1,1,0.11,40,285,153399
28,24,1,1,1,0.12,40,324,153399
29,24,1,2,1,0,40,403,153399
30,24,1,2,1,0.11,40,200,153399
31,24,1,2,1,0.12,40,203,153399
32,24,1,4,1,0,40,403,153399
33,24,1,4,1,0.11,40,200,153399
34,24,1,4,1,0.12,40,203,153399
35,24,1,5,1,0,40,31,153399
36,24,1,5,1,0.11,40,17,153399
37,24,1,5,1,0.12,40,14,153399
38,24,1,6,1,0,40,175,153399
39,24,1,6,1,0.11,40,68,153399
40,24,1,6,1,0.12,40,107,153399
41,24,1,7,1,0,40,31,153399
42,24,1,7,1,0.11,40,17,153399
43,24,1,7,1,0.12,40,14,153399
44,24,1,10,1,0.11,40,733,153399
45,24,1,11,1,0,40,1125,153399
46,24,1,12,1,0,40,99,153399
47,24,1,12,1,0.11,40,26,153399
48,24,1,12,1,0.12,40,73,153399
49,24,1,1,1,0,40,979,153399
50,24,1,1,1,0.11,40,294,153399
1,25,1,1,1,0,40,742,153399
2,25,1,1,1,0.11,40,376,153399
3,25,1,1,1,0.12,40,366,153399
4,25,1,2,1,0,40,475,153399
5,25,1,2,1,0.11,40,241,153399
6,25,1,2,1,0.12,40,234,153399
7,25,1,4,1,0,40,475,153399
8,25,1,4,1,0.11,40,241,153399
9,25,1,4,1,0.12,40,234,153399
10,25,1,5,1,0,40,42,153399
11,25,1,5,1,0.11,40,32,153399
12,25,1,5,1,0.12,40,10,153399
13,25,1,6,1,0,40,225,153399
14,25,1,6,1,0.11,40,103,153399
15,25,1,6,1,0.12,40,122,153399
16,25,1,7,1,0,40,78,153399
17,25,1,7,1,0.11,40,56,153399
18,25,1,7,1,0.12,40,22,153399
19,25,1,8,1,0,40,400,153399
20,25,1,10,1,0,40,2325,153399
21,25,1,10,1,0.11,40,857,153399
22,25,1,10,1,0.12,40,1468,153399
23,25,1,11,1,0,40,2039,153399
24,25,1,11,1,0.11,40,738,153399
25,25,1,11,1,0.12,40,1301,153399
26,25,1,1,1,0,40,609,153399
27,25,1,1,1,0.11,40,285,153399
28,25,1,1,1,0.12,40,324,153399
29,25,1,2,1,0,40,403,153399
30,25,1,2,1,0.11,40,200,153399
31,25,1,2,1,0.12,40,203,153399
32,25,1,4,1,0,40,403,153399
33,25,1,4,1,0.11,40,200,153399
34,25,1,4,1,0.12,40,203,153399
35,25,1,5,1,0,40,31,153399
36,25,1,5,1,0.11,40,17,153399
37,25,1,5,1,0.12,40,14,153399
38,25,1,6,1,0,40,175,153399
39,25,1,6,1,0.11,40,68,153399
40,25,1,6,1,0.12,40,107,153399
41,25,1,7,1,0,40,31,153399
42,25,1,7,1,0.11,40,17,153399
43,25,1,7,1,0.12,40,14,153399
44,25,1,10,1,0.11,40,733,153399
45,25,1,11,1,0,40,1125,153399
46,25,1,12,1,0,40,99,153399
47,25,1,12,1,0.11,40,26,153399
48,25,1,12,1,0.12,40,73,153399
49,25,1,1,1,0,40,979,153399
50,25,1,1,1,0.11,40,294,153399
1,26,1,1,1,0,40,742,153399
2,26,1,1,1,0.11,40,376,153399
3,26,1,1,1,0.12,40,366,153399
4,26,1,2,1,0,40,475,153399
5,26,1,2,1,0.11,40,241,153399
6,26,1,2,1,0.12,40,234,153399
7,26,1,4,1,0,40,475,153399
8,26,1,4,1,0.11,40,241,153399
9,26,1,4,1,0.12,40,234,153399
10,26,1,5,1,0,40,42,153399
11,26,1,5,1,0.11,40,32,153399
12,26,1,5,1,0.12,40,10,153399
13,26,1,6,1,0,40,225,153399
14,26,1,6,1,0.11,40,103,153399
15,26,1,6,1,0.12,40,122,153399
16,26,1,7,1,0,40,78,153399
17,26,1,7,1,0.11,40,56,153399
18,26,1,7,1,0.12,40,22,153399
19,26,1,8,1,0,40,400,153399
20,26,1,10,1,0,40,2325,153399
21,26,1,10,1,0.11,40,857,153399
22,26,1,10,1,0.12,40,1468,153399
23,26,1,11,1,0,40,2039,153399
24,26,1,11,1,0.11,40,738,153399
25,26,1,11,1,0.12,40,1301,153399
26,26,1,1,1,0,40,609,153399
27,26,1,1,1,0.11,40,285,153399
28,26,1,1,1,0.12,40,324,153399
29,26,1,2,1,0,40,403,153399
30,26,1,2,1,0.11,40,200,153399
31,26,1,2,1,0.12,40,203,153399
32,26,1,4,1,0,40,403,153399
33,26,1,4,1,0.11,40,200,153399
34,26,1,4,1,0.12,40,203,153399
35,26,1,5,1,0,40,31,153399
36,26,1,5,1,0.11,40,17,153399
37,26,1,5,1,0.12,40,14,153399
38,26,1,6,1,0,40,175,153399
39,26,1,6,1,0.11,40,68,153399
40,26,1,6,1,0.12,40,107,153399
41,26,1,7,1,0,40,31,153399
42,26,1,7,1,0.11,40,17,153399
43,26,1,7,1,0.12,40,14,153399
44,26,1,10,1,0.11,40,733,153399
45,26,1,11,1,0,40,1125,153399
46,26,1,12,1,0,40,99,153399
47,26,1,12,1,0.11,40,26,153399
48,26,1,12,1,0.12,40,73,153399
49,26,1,1,1,0,40,979,153399
50,26,1,1,1,0.11,40,294,153399
1,27,1,1,1,0,40,742,153399
2,27,1,1,1,0.11,40,376,153399
3,27,1,1,1,0.12,40,366,153399
4,27,1,2,1,0,40,475,153399
5,27,1,2,1,0.11,40,241,153399
6,27,1,2,1,0.12,40,234,153399
7,27,1,4,1,0,40,475,153399
8,27,1,4,1,0.11,40,241,153399
9,27,1,4,1,0.12,40,234,153399
10,27,1,5,1,0,40,42,153399
11,27,1,5,1,0.11,40,32,153399
12,27,1,5,1,0.12,40,10,153399
13,27,1,6,1,0,40,225,153399
14,27,1,6,1,0.11,40,103,153399
15,27,1,6,1,0.12,40,122,153399
16,27,1,7,1,0,40,78,153399
17,27,1,7,1,0.11,40,56,153399
18,27,1,7,1,0.12,40,22,153399
19,27,1,8,1,0,40,400,153399
20,27,1,10,1,0,40,2325,153399
21,27,1,10,1,0.11,40,857,153399
22,27,1,10,1,0.12,40,1468,153399
23,27,1,11,1,0,40,2039,153399
24,27,1,11,1,0.11,40,738,153399
25,27,1,11,1,0.12,40,1301,153399
26,27,1,1,1,0,40,609,153399
27,27,1,1,1,0.11,40,285,153399
28,27,1,1,1,0.12,40,324,153399
29,27,1,2,1,0,40,403,153399
30,27,1,2,1,0.11,40,200,153399
31,27,1,2,1,0.12,40,203,153399
32,27,1,4,1,0,40,403,153399
33,27,1,4,1,0.11,40,200,153399
34,27,1,4,1,0.12,40,203,153399
35,27,1,5,1,0,40,31,153399
36,27,1,5,1,0.11,40,17,153399
37,27,1,5,1,0.12,40,14,153399
38,27,1,6,1,0,40,175,153399
39,27,1,6,1,0.11,40,68,153399
40,27,1,6,1,0.12,40,107,153399
41,27,1,7,1,0,40,31,153399
42,27,1,7,1,0.11,40,17,153399
43,27,1,7,1,0.12,40,14,153399
44,27,1,10,1,0.11,40,733,153399
45,27,1,11,1,0,40,1125,153399
46,27,1,12,1,0,40,99,153399
47,27,1,12,1,0.11,40,26,153399
48,27,1,12,1,0.12,40,73,153399
49,27,1,1,1,0,40,979,153399
50,27,1,1,1,0.11,40,294,153399
1,28,1,1,1,0,40,742,153399
