"id","nom","annref","canton","canton_mod","canton_lib","ra_3010_dim2","ra_3010_dim2_mod","ra_3010_dim2_lib","ra_3010_dim3","ra_3010_dim3_mod","ra_3010_dim3_lib","n118","n118_mod","n118_lib","n027","n027_mod","n027_lib","valeur","qualite"
979,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1519,"oui"
980,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2791,"oui"
981,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",309,"oui"
982,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",2482,"oui"
983,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1141,"oui"
984,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",143,"oui"
985,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",34,"oui"
986,"ra_3010",2010,"canton","2b10","niolu-omessa","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",109,"oui"
987,"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2442,"oui"
988,"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",733,"oui"
989,"ra_3010",2010,"canton","2b11","calenzana","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1709,"oui"
990,"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1552,"oui"
991,"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",428,"oui"
992,"ra_3010",2010,"canton","2b11","calenzana","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1124,"oui"
993,"ra_3010",2010,"canton","2b11","calenzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1552,"oui"
994,"ra_3010",2010,"canton","2b11","calenzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",428,"oui"
995,"ra_3010",2010,"canton","2b11","calenzana","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1124,"oui"
996,"ra_3010",2010,"canton","2b11","calenzana","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",351,"oui"
997,"ra_3010",2010,"canton","2b11","calenzana","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",138,"oui"
998,"ra_3010",2010,"canton","2b11","calenzana","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",213,"oui"
999,"ra_3010",2010,"canton","2b11","calenzana","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",539,"oui"
1000,"ra_3010",2010,"canton","2b11","calenzana","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",167,"oui"
1001,"ra_3010",2010,"canton","2b11","calenzana","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",372,"oui"
1002,"ra_3010",2010,"canton","2b11","calenzana","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",26,"oui"
1003,"ra_3010",2010,"canton","2b11","calenzana","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2179,"oui"
1004,"ra_3010",2010,"canton","2b11","calenzana","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",2179,"oui"
1005,"ra_3010",2010,"canton","2b11","calenzana","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",20,"oui"
1006,"ra_3010",2010,"canton","2b12","calvi","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1319,"oui"
1007,"ra_3010",2010,"canton","2b12","calvi","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1319,"oui"
1008,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2720,"oui"
1009,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",683,"oui"
1010,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",2037,"oui"
1011,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1769,"oui"
1012,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1769,"oui"
1013,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",473,"oui"
1014,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",478,"oui"
1015,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",3,"oui"
1016,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",205,"oui"
1017,"ra_3010",2010,"canton","2b14","alto-di-casaconi","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",123,"oui"
1018,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",241,"oui"
1019,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",172,"oui"
1020,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",172,"oui"
1021,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",17,"oui"
1022,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",52,"oui"
1023,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",24,"oui"
1024,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",823,"oui"
1025,"ra_3010",2010,"canton","2b16","campoloro-di-moriani","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",78,"oui"
1026,"ra_3010",2010,"canton","2b17","corte","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1070,"oui"
1027,"ra_3010",2010,"canton","2b17","corte","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",680,"oui"
1028,"ra_3010",2010,"canton","2b17","corte","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",680,"oui"
1029,"ra_3010",2010,"canton","2b17","corte","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",182,"oui"
1030,"ra_3010",2010,"canton","2b17","corte","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",208,"oui"
1031,"ra_3010",2010,"canton","2b17","corte","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",208,"oui"
1032,"ra_3010",2010,"canton","2b17","corte","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",109,"oui"
1033,"ra_3010",2010,"canton","2b17","corte","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",102,"oui"
1034,"ra_3010",2010,"canton","2b17","corte","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",102,"oui"
1035,"ra_3010",2010,"canton","2b17","corte","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",44,"oui"
1036,"ra_3010",2010,"canton","2b17","corte","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",44,"oui"
1037,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",685,"oui"
1038,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",472,"oui"
1039,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",472,"oui"
1040,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",9,"oui"
1041,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",204,"oui"
1042,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",59,"oui"
1043,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",145,"oui"
1044,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",580,"oui"
1045,"ra_3010",2010,"canton","2b19","ghisoni","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",580,"oui"
1046,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",253,"oui"
1047,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",161,"oui"
1048,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",161,"oui"
1049,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",45,"oui"
1050,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",47,"oui"
1051,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",92,"oui"
1052,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",41,"oui"
1053,"ra_3010",2010,"canton","2b20","l' ile-rousse","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",51,"oui"
1054,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",3026,"oui"
1055,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1736,"oui"
1056,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1736,"oui"
1057,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",399,"oui"
1058,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",43,"oui"
1059,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",356,"oui"
1060,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",891,"oui"
1061,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",70,"oui"
1062,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",821,"oui"
1063,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",79,"oui"
1064,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",2356,"oui"
1065,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",408,"oui"
1066,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1948,"oui"
1067,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1435,"oui"
1068,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",1435,"oui"
1069,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",860,"oui"
1070,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",452,"oui"
1071,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",11,"total porcins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",408,"oui"
1072,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",113,"oui"
1073,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",46,"oui"
1074,"ra_3010",2010,"canton","2b24","moita-verde","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",67,"oui"
1075,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",1,"total bovins","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",4918,"oui"
1076,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",2,"total vaches","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",3176,"oui"
1077,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",4,"vaches allaitantes","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",3176,"oui"
1078,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",612,"oui"
1079,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",112,"oui"
1080,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",5,"bovins d'un an ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",500,"oui"
1081,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1130,"oui"
1082,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",160,"oui"
1083,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",6,"bovins de moins d'un an","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",970,"oui"
1084,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",61,"oui"
1085,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",26,"oui"
1086,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",7,"total equides","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.12,"moyennes et grandes exploitations","groupe d'indicateurs",40,"cheptel",35,"oui"
1087,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",8,"chevres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",1299,"oui"
1088,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",9,"brebis nourrices","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",213,"oui"
1089,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",10,"brebis laitieres","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.11,"petites exploitations","groupe d'indicateurs",40,"cheptel",304,"oui"
1090,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",12,"truies reproductrices de 50 kg ou plus","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",21,"oui"
1091,"ra_3010",2010,"canton","2b25","castifao-morosaglia","cheptel",13,"poulets de chair et coq","taille du troupeau",1,"ensemble","classe d'importance de l'exploitation",0.0,"ensemble des exploitations (hors pacages collectifs)","groupe d'indicateurs",40,"cheptel",6,"oui"
